Review-Text,Review-Date,Star-Rating,Web-Site
"Indians almost forgot what SUV means, Kia Seltos may have some premium features but lacks 4X4 or AWD. Without these features off road, riding is almost not possible. Coming to pricing it is overly priced, just by adding around 10% to the top end variant we can get true SUV like Mahindra XUV 5OO which is also a 7 seater. So I personally feel going f...Read More","Oct 13, 2019",1,cardekho.com
Kia Seltos is a beautiful car wuth nice interiors at a decent price. ,"Oct 11, 2019",5,cardekho.com
"Kia Seltos is a superb car. With all great specs and full features, the car has everything. Just loved it. The car is amazing, it is going to be a great car for Indian people in this range. Read More","Oct 10, 2019",5,cardekho.com
"What a wonderful Car Kia Seltos is! I drove BMW 5 series as a test drive. I was so impressed, I thought no other car can match the power of BMW. I must truly say Kia Seltos GTX+ DCT is the best of all cars. Such amazing drive with endless features. People were stopping me on the road to know about Kia Seltos. At Night it gives another beautiful fee...Read More","Oct 08, 2019",5,cardekho.com
"Kia Seltos is a very nice car, it has good space and driving comfort. The 1.4 lit petrol engine gives a highway mileage of 17.8Kmpl.","Oct 08, 2019",5,cardekho.com
"Kia Seltos is very comfortable. Nice family car, mileage is also very good. There are more advanced features like rear shade mirror, etc.","Oct 11, 2019",5,cardekho.com
Kia Seltos is the best car. A great alternative to other cars in the segment. Way more feature-loaded than any other rival. Superb ride quality and handling.,"Oct 10, 2019",5,cardekho.com
"Worst car ever I have experienced. Price is too much, you get better features even at a lesser price. It has the worst interior plastic quality. I myself owned the Kia Seltos HTK Plus variant. You can't drive at night the fog is putting up very fast very disappointed with this car. Read More","Oct 08, 2019",1,cardekho.com
"Kia Seltos is the future, Kia has added each an everything that a car needs, the cabin is comfortable and is the best thing of the car. There's nothing to dislike in the cabin it gives a luxurious feeling and the instrument cluster gives a bold, sassy look to interior and the black finish looks best. The plastic quality is also good, boot space is ...Read More","Oct 07, 2019",5,cardekho.com
"Kia Seltos has classy looks, better engine, with new BS6 norms. Having a turbocharged engine with great power. Awesome driving experience.","Oct 07, 2019",5,cardekho.com
"Kia Seltos is overall power-packed performance. In the era of cheap and best, it is quality and best. Many of the segment first features are alluring. The interior takes your heart away at once. The exterior is the least of your concern, as it catches your eyes from a very far away distance. The ride quality is better than Creta, and it can beat Cr...Read More","Oct 06, 2019",5,cardekho.com
The Seltos has awesome looks and interiors also. The car is best for all SUV and tail light is also different from other cars.,"Oct 06, 2019",5,cardekho.com
Kia's first offering will go up against some tough competition. Our 1st look at the Kia Seltos seems to suggest it will do more than just fine in this bunch. The engine is already bs 6 compatiable and they will run perfectly in the present fuel also. The seltos is Kia's 1st made in India product. And its a prety impressive vehicle on the inside and...Read More,"Oct 07, 2019",5,cardekho.com
"The Kia Seltos is a superb car, best choice I like the pickup, excellent light, and good service.","Oct 05, 2019",5,cardekho.com
"Kia Seltos is a feature boosted car, but all the features are available in the petrol GT line 1.4 Ltr turbocharged engine and only one diesel top variant engine. They could give some of the features in lower variants also. Read More","Oct 03, 2019",3,cardekho.com
"Driving HKT+, value for money. Nothing is missing in interiors. Mileage on the highway is around 26-29/L, in diesel. Rear seats are spacious for three persons.","Oct 03, 2019",5,cardekho.com
Excellent build quality and best features offered in this price range. No one offered this type of feature in this price range.,"Oct 02, 2019",5,cardekho.com
"Kia Seltos is the best car, in this car you get all the features that a normal customer requires, but if you are going for higher variants then you get more luxury features but talking about base models, the car performs well. Now talking about top models you get all the luxury features which high-end users want, the sporty look of the car makes it...Read More","Oct 01, 2019",5,cardekho.com
"Kia Seltos is nice SUV overall, it has nice height and design and it tyre is so nice it reflects even if we go to sun it is nice car and it is a foreign company and car colour is so nice overall it has projector headlights offers by Kia motors and it has seven airbags on top model Kia Seltos is the future Kia has added everything. Read More","Oct 01, 2019",5,cardekho.com
"I saw lots of people cribbing about how Kia has come up with weak engines or price is little high, it's a mid-size SUV which competes with Creta, kicks, Duster, Ecosport with tech line of Seltos and if you want better performance you can go with gt line. I am getting 1.5-litre petrol a one above base model of 11 lakhs. It has a good engine. 5 peopl...Read More","Oct 01, 2019",5,cardekho.com
"Kia motors forayed into the Indian market with a full bang on preparations and made a product which is worth applause. The driving dynamics are spot on, features are well loaded like 360* parking camera, 7 inch heads up display, ventilated seats, air purifier. You name it and Kia seltos have it. The engines are really great but the showstopper is t...Read More","Sep 30, 2019",5,cardekho.com
"Kia Seltos has superb interior and great display screen. Great color options available and looks stunning as well. Its give a royal look on Indian roads. The height of the car and the ground clearance is superb for indian roads. Apart from great looks, its engine is smooth and cabin noise is super silent. In the end, a car is very unique and one of...Read More","Sep 29, 2019",5,cardekho.com
The Kia Seltos is so amazing the looks are extravagant. The front end of the Seltos is particularly impressive. The huge tiger-nose grille is Kia's design trademark. The quality levels of the Seltos of both versions of the car that we tested are simply phenomenal. Read More,"Sep 29, 2019",5,cardekho.com
"Kia Seltos is the best budget car with amazing features and looks like a luxurious car. I love the inbuilt car, air purifier, headlights are also good, very comfortable car and the red colour of the car looks amazing. Kia has debuted in the Indian car market by launching a great car. Read More","Oct 02, 2019",5,cardekho.com
"This Kia Seltos gonna be game-changer in the automotive industry because it is gonna win the hearts of every Indian car lovers through its stylish and sporty look. And the Kia company is very known for their cars as they are stronger, trusted and performer in the automotive industry in the world. Thank you. Read More","Sep 30, 2019",5,cardekho.com
"WhenKia came up with its new model seltos every one was excited and when it was launched by a bulk of features and it was a success for Kia. Kia Seltos is a very good engineered vehicle with all new features that we need in our day to day life like keyless entry, Connected car, etc. It has croosed more than 35,000 happy customers. Read More","Sep 29, 2019",5,cardekho.com
"The Kia seltos is best to other cars, and the look of this car is great and the feature of the car is very important to others cars, and this car compares the other SUV cars this car performance is also very good and I saw all the version of this car is very good medium people also got this car. Read More","Sep 30, 2019",5,cardekho.com
"Most of the new and smart features given in Kia Seltos at a reasonable price. 1.smart air purifiers 2.head up display. 3.360°camera view. Massive look with all led headlamp DRLS and turn indicators. The UVO Connected car same as bluelink, it has 10.5 inches smart display with apple car play and more. Diamond cut alloy wheels. Comfortable interi...Read More","Sep 24, 2019",5,cardekho.com
"Kia Seltos is the best upmarket vehicle, basically, Kia is known for his world-class design and the material quality used is excellent. Fit-finish and the placement of the infotainment system high up in the driver's line of sight with 10.2-inch touchscreen is outstanding. Here Kia Seltos offers a powered driver's seat, ventilated front seats, ambie...Read More","Sep 25, 2019",5,cardekho.com
"Kia Seltos is the future, Kia has added each an everything that a car needs, the cabin is comfortable and is the best thing of the car. There's nothing to dislike in the cabin it gives a luxurious feeling and the instrument cluster gives a bold, sassy look to interior and the black finish looks best. The plastic quality is also good, boot space is ...Read More","Sep 25, 2019",5,cardekho.com
"The five-seat SUV is Kia's first model for India and has the task of establishing the Korean carmaker in our market. It does have the right ingredients for the job. The Seltos is attractive, keenly priced and comes with a wide range of engine and gearbox options. On offer are 1.5-litre petrol, 1.4-litre turbo-petrol and 1.5-litre diesel engines, ea...Read More","Sep 27, 2019",5,cardekho.com
"Kia Seltos is the best car in the market. This car is clearly overtaken her rivals like creta, harrier, nexa . Super. Getting all the features like a led lamp, super comfort seat, led screen for media and Gps etc, adjustable steering and seats, sunroof for more luxuries feel to drive this beast. Super smooth driving experience with powerful engine ...Read More","Sep 26, 2019",5,cardekho.com
"2 airbags are the minimum safety but even the top variants of HT line get the 2 airbags only, it is very disappointing. HTX+ diesel automatic whose ex-showroom price is 16lakh has only 2 airbags. This a deal-breaker for anyone looking for diesel automatic SUV. Kia provides a lot of fancy features but when it comes to essentials they lag. Read More","Sep 26, 2019",1,cardekho.com
"Kia Seltos has very bad quality interiors plastic, front grill is of plastic. The inner space id good, good seat comfort, and the pick up is good in petrol model.","Sep 29, 2019",2,cardekho.com
"Kia Seltos has an excellent performance, superb design, best in features, smooth drive, best price range and comfort.","Sep 27, 2019",5,cardekho.com
"Kia Seltos : Speakers are not of good quality, very low volume, running is very good, mileage awesome, smooth and easy to drive, lights are the best part, but annoyed to see the volume of speakers. Read More","Sep 25, 2019",3,cardekho.com
"Kia Seltos is an excellent car. It has many features that we all want. In today's time, we need everything luxury so this car is also a luxury car. This car is stylish. It has good audio system with a good touchscreen and has ventilated seats.  Read More","Sep 24, 2019",5,cardekho.com
Kia is one of my favorite cars. I love the road presence of the car and the comfort level of the car. The touch screen system is superb huge and smooth to use. Seats are very much comfortable and there is a huge amount of knee room and headroom present in the car. Boot space is perfect for a long-distance. Read More,"Sep 23, 2019",5,cardekho.com
Kia Seltos is the best in class. A complete package for a family. Love the design and the interior design is out of the world. The driving pleasure is so comfortable. The best in the class boss audio system. It roles like a lion just too much fun riding with this machine. No doubts about the vehicle. Kia you've done a great job and helped people to...Read More,"Sep 22, 2019",5,cardekho.com
The best car in this segment than the Creta and special thing is that this car is equipped with a Bose stereo system which is top-notch.,"Sep 23, 2019",5,cardekho.com
I test drove the Kia Seltos car and found it had very good in a pickup with a smooth drive. I was quite worried as I had canceled the MG Hector petrol automatic as I was not happy with the pick up and prebooked Seltos. The features are really awesome besides being smaller in size it is a great city car. The mileage also I have been told is signific...Read More,"Sep 22, 2019",5,cardekho.com
"Best design car in the market, and gives a premium feel. The material which is used to make the interior is also very premium and good. At last, the car is very good.","Sep 20, 2019",5,cardekho.com
"I got GTX+ petrol manual amazing car driving experience, full of features fully loaded It's really a vehicle would satisfy you to the extreme.","Sep 20, 2019",5,cardekho.com
"Good looking car as compared with other SUVs, best in class and seriously I love this car.","Sep 19, 2019",5,cardekho.com
"The car was best in driving, Comfort, and safety. Feels like premium SUV. The sports version of Kia is absolutely fantastic. The best in the feature. The interior and exterior of the car are well designs. The grill of the car looks attractive. And the best part of the car is the BOSE sound system. To be honest the best feature in the car I liked it...Read More","Sep 19, 2019",5,cardekho.com
"The Seltos has a nice car with a nice look, good interior looks and I love the make, design, and interior of the car.","Sep 19, 2019",5,cardekho.com
The design is marvellous. The design is very different from all the mini SUVs in India. Keep up the fire.,"Sep 19, 2019",4,cardekho.com
"I test drove Kia Seltos HTX+ 1.5L Diesel AT- simply loved the vehicle. Driving was too easy and comfortable. The noise level was nearly zero, difficult to distinguish between petrol and diesel engine by its' sound. HTX+ 1.5L Diesel is missing in some advanced features such as 360 camera, HUD and 6 air-bags vis-a-vis GTX+ variant. However, GTX+1.5L ...Read More","Sep 17, 2019",5,cardekho.com
Kia Seltos is value for money SUV. Its stylish exterior and luxurious interior features added great value to it. Overall looks and design is really class in the segment. Enhanced BS 6 power of engine surprised you. Maximum care has been taken to integrate safety features like airbags and ABS etc. Certainly you will feel pleasure to have it. Undoubt...Read More,"Sep 17, 2019",5,cardekho.com
Kia Seltos is good but diesel engine should be more powerful and the price is also expensive because the middle-class family can only extend their budget to 14lakh and the expensive price of cars is the reason behind the auto sector low sales auto industry should think about Indian middle-class family. Read More,"Sep 17, 2019",3,cardekho.com
"Kia Seltos is overpriced in featured variants and tech line features are not good to enjoy the vehicle. Boxy looks of the dashboard are not good, interior color combinations are not available, not luxurious interior. If we are driving near a hundred , mileage is coming down drastically. Families need sunroof for kids enjoyment and 6 airbags which a...Read More","Sep 17, 2019",3,cardekho.com
I recently bought a Kia Seltos and I feel it was the best decision ever. This car exceeded all my expectations for a car in this price range. The interior quality is damn good. I picked up a diesel car and it's pretty smooth. The seats are super comfortable. There is a lot of leg space. I would recommend this car to everyone. Read More,"Sep 17, 2019",5,cardekho.com
Awesome design comes with good pricing. The most amazing part is the GT line. But KIA should focus on increasing the number of dealers in the city like Nagpur.,"Sep 18, 2019",5,cardekho.com
The SUV with great features and BS6 compatibility is the key. The engine is tried and tested on Indian roads. The quality of steel is not good light doors and average shockers. The rear bench is small just to increase the boot space. Read More,"Sep 18, 2019",4,cardekho.com
"Hi, there I will tell u that what is including the Kia Seltos. It's all about Kia Seltos which is an SUV car & it's comparing with Creta. Its having 1.5 petrol engine & 1.5 diesel engine. In the diesel top variant, it's having only 2 airbags which are disappointing us but in a petrol variant, it included 6 airbag this is not a good thing they have ...Read More","Sep 18, 2019",5,cardekho.com
"I rate Kia Seltos 5 stars because it is very good if we see technology-wise, it is to the next level. I liked the GT line, its engine is very powerful with 6000rpm. I like the sunroof, ventilated seat, the popup speedometer, boot space, exterior look and I guess it will make a name in India and because of this car other companies might be in a prob...Read More","Sep 17, 2019",5,cardekho.com
Kia's first product in India is the Kia Seltos compact SUV and I get chance to drive the car. Kia Seltos comes loaded with features and there are two engine options to choose from too.very smooth and perfect engine which feels splendid to drive and its very fun to drive. Experience the neat and compact SUV. Read More,"Sep 18, 2019",5,cardekho.com
"Amazing driving experience by Kia Seltos, especially with the Bose, industry-leading segment ( sound system) of the car, touchscreen odometer and digital infotainment system makes the SUV value for money. Two engine options, but my personal favorite is 1.4 L turbo petrol variant. The GTK petrol version is the best version of the car. TOP features i...Read More","Sep 15, 2019",5,cardekho.com
"Kia Seltos is so amazing the looks are extravagant. I just book this car and I am waiting eagerly for its delivery. The front end of the Kia Seltos is particularly impressive the huge Tiger Nose grille is Kia Seltos design trademark. The entry-level engine will be a 1.5-liter naturally aspirated petrol engine, producing 113bhp and 144Nm. The qualit...Read More","Sep 16, 2019",5,cardekho.com
"Kia Seltos gives huge disappointment for diesel variants, as no safety features at all compared to Price you pay to the vehicle , no hill hold, no brake assist, only two airbags, no ESC. This shocked me. Due to bad luck if something happens then there is a possibility of severe injury to your family. In short, I would go for other options from segm...Read More","Sep 16, 2019",3,cardekho.com
Kia Seltos is a nice car with lots of features but the 1.5-litre petrol doesn't get much of safety feature compared to the class and its a little bit pricey too. It has only 2 airbags and abs are in the top model of htx petrol. Overall it's a nice car. The comfort level and driving dynamics is much better than its cousin brother Creta. Read More,"Sep 16, 2019",4,cardekho.com
"Kia Seltos is pricy & feature full but not premium. Agree to many reviews on fiber quality in the interior dashboard, panoramic sunroof missing on Top End model. Beige interiors, really ??? Top-end should be all black. There are several great features and first in class but the price is sky-high. Ideally, placing top-end 30-50k below Hector was jus...Read More","Sep 14, 2019",2,cardekho.com
"I own Kia Seltos since 27th August. So far the vehicle has delivered the best and fulfilled all my expectations in all type of terrain. The build quality is definitely not Volkswagen but definitely at par with creta. The pickup handling and driveability have been great,even the highway manners have been absolutely stunning. I can simply say ""I am l...Read More","Sep 14, 2019",5,cardekho.com
"It's a competitive market, but the Kia Seltos is one of the best-looking models among its peers, and it offers up tons of interior comfort, amenities, and space. This particular three-row Kia is assuredly going to stick around for a lot longer than one model year. Read More","Sep 16, 2019",5,cardekho.com
